customer_id,acquisition_channel,total_orders,avg_order_value,total_spend,days_since_last_order,cart_abandonment_count,email_open_rate,first_purchase_date,churn_date,churned
5488,Email,8,127.78,1022.24,45,7,60.3,2026-03-25,,0
5489,Organic,4,43.97,175.88,169,3,43.4,2026-03-06,,0
5490,Organic,16,58.63,938.08,80,4,48.9,2026-02-23,,0
5491,Social Media,7,20.86,146.02,102,1,80.9,2026-04-04,,0
5492,Organic,1,84.41,84.41,158,6,0.0,2026-01-25,2026-01-27,1
5493,Organic,11,10.0,110.0,97,3,64.0,2025-09-22,,0
5494,Social Media,4,51.79,207.16,142,6,12.1,2026-07-26,,0
5495,Social Media,6,69.74,418.44,42,1,61.2,2026-04-24,,0
5496,Paid Search,16,60.11,961.76,62,1,92.2,2026-08-02,,0
5497,Paid Search,15,27.83,417.45,60,0,66.6,2025-10-25,,0
5498,Social Media,22,25.77,566.94,33,1,76.6,2026-06-20,,0
5499,Social Media,12,37.26,447.12,78,0,77.4,2026-01-05,,0
5500,Email,7,16.17,113.19,1,3,38.8,2026-08-08,,0
5501,Social Media,7,46.72,327.04,96,4,26.8,2026-03-10,,0
5502,Social Media,12,16.8,201.6,79,1,63.5,2025-10-08,2026-03-26,1
5503,Email,19,22.32,424.08,67,1,76.1,2025-09-18,,0
5504,Email,9,17.78,160.02,80,4,35.3,2026-07-08,,0
5505,Organic,18,207.19,3729.42,9,0,100.0,2026-01-02,,0
5506,Email,8,64.87,518.96,131,5,48.6,2026-06-10,,0
5507,Email,14,11.42,159.88,62,0,93.6,2025-12-08,,0
5508,Paid Search,3,51.01,153.03,91,4,40.7,2026-02-16,2026-07-16,1
5509,Organic,10,83.27,832.7,145,0,44.5,2025-11-13,,0
5510,Social Media,8,52.82,422.56,74,1,42.1,2025-10-08,,0
5511,Paid Search,10,38.37,383.7,80,2,12.2,2026-04-24,,0
5512,Social Media,15,26.58,398.7,18,3,100.0,2026-08-14,,0
5513,Paid Search,2,46.7,93.4,113,2,11.9,2026-05-08,2026-06-14,1
5514,Organic,7,79.47,556.29,114,4,17.4,2026-06-14,,0
5515,Organic,13,55.64,723.32,39,1,100.0,2026-07-17,,0
5516,Email,18,52.56,946.08,35,2,81.3,2025-12-13,,0
5517,Organic,11,45.81,503.91,103,3,31.8,2025-10-06,,0
5518,Social Media,16,89.83,1437.28,64,3,66.9,2026-02-23,2026-05-10,1
5519,Organic,9,106.67,960.03,36,3,50.9,2026-02-18,,0
5520,Paid Search,11,48.32,531.52,7,3,70.4,2026-01-27,,0
5521,Paid Search,6,110.36,662.16,97,3,47.1,2025-10-08,,0
5522,Organic,6,12.87,77.22,98,5,6.3,2026-08-25,2026-08-26,1
5523,Social Media,5,52.13,260.65,87,5,45.7,2026-02-20,,0
5524,Social Media,20,53.54,1070.8,63,2,94.7,2025-10-19,,0
5525,Organic,5,30.84,154.2,132,8,25.5,2026-07-03,2026-08-12,1
5526,Paid Search,9,19.59,176.31,14,3,37.2,2026-02-01,,0
5527,Social Media,15,21.21,318.15,72,0,40.4,2026-08-29,,0
5528,Social Media,6,94.9,569.4,151,1,14.2,2025-10-31,2026-02-09,1
5529,Paid Search,10,85.75,857.5,68,1,100.0,2026-01-04,,0
5530,Social Media,1,61.68,61.68,137,3,17.5,2025-09-14,,0
5531,Organic,17,17.13,291.21,19,2,81.5,2026-05-14,,0
5532,Organic,23,88.88,2044.24,29,2,68.2,2025-12-07,,0
5533,Social Media,15,16.53,247.95,68,0,69.2,2025-11-24,,0
5534,Social Media,22,45.33,997.26,10,0,94.4,2026-08-20,,0
5535,Email,9,37.48,337.32,107,7,65.6,2025-11-27,2026-04-11,1
5536,Organic,7,31.75,222.25,108,5,44.8,2025-12-15,2026-02-03,1
5537,Paid Search,13,60.7,789.1,43,4,79.7,2026-01-19,,0
5538,Social Media,16,60.69,971.04,10,1,100.0,2026-02-07,,0
5539,Organic,18,29.73,535.14,58,2,89.6,2025-11-12,,0
5540,Paid Search,13,37.97,493.61,39,0,87.7,2026-07-25,,0
5541,Social Media,14,84.8,1187.2,52,3,59.6,2026-04-10,2026-07-28,1
5542,Organic,20,10.0,200.0,45,1,82.4,2026-05-25,,0
5543,Paid Search,2,63.6,127.2,144,4,0.0,2025-10-27,,0
5544,Organic,4,74.7,298.8,175,6,27.5,2026-07-01,2026-08-18,1
5545,Email,5,65.74,328.7,155,4,19.9,2026-08-09,2026-08-17,1
5546,Organic,7,61.72,432.04,94,2,51.6,2025-09-28,,0
5547,Organic,5,39.1,195.5,72,4,32.7,2026-04-09,,0
5548,Organic,9,75.07,675.63,112,5,20.7,2025-11-14,2025-12-23,1
5549,Organic,10,32.96,329.6,93,5,40.3,2026-06-07,,0
5550,Organic,8,17.03,136.24,110,3,68.1,2025-12-19,2026-02-02,1
5551,Social Media,7,62.8,439.6,59,2,46.1,2025-09-28,2026-03-13,1
5552,Organic,16,66.43,1062.88,70,3,32.2,2025-11-26,,0
5553,Organic,13,92.35,1200.55,97,1,49.1,2026-05-16,,0
5554,Organic,8,114.89,919.12,27,3,63.7,2026-01-24,,0
5555,Paid Search,1,10.0,10.0,112,3,18.0,2025-11-01,2025-12-18,1
5556,Organic,2,13.66,27.32,138,4,5.9,2025-10-23,2026-04-17,1
5557,Social Media,5,83.45,417.25,91,4,2.9,2026-05-14,,0
5558,Social Media,6,21.76,130.56,70,2,24.4,2026-06-09,2026-07-02,1
5559,Social Media,14,45.76,640.64,29,1,70.8,2026-03-26,,0
5560,Organic,7,71.68,501.76,114,2,17.8,2026-06-01,,0
5561,Email,11,44.88,493.68,105,5,41.5,2025-12-12,2026-03-09,1
5562,Social Media,11,72.1,793.1,105,2,39.3,2026-01-28,2026-07-19,1
5563,Organic,10,25.49,254.9,87,2,61.4,2026-03-09,2026-06-25,1
5564,Paid Search,2,53.83,107.66,95,2,51.0,2025-11-09,,0
5565,Social Media,20,57.82,1156.4,37,1,41.6,2026-06-14,,0
5566,Paid Search,9,88.87,799.83,61,3,45.1,2025-10-30,,0
5567,Paid Search,13,87.57,1138.41,68,3,62.1,2026-02-07,,0
5568,Social Media,9,24.35,219.15,120,1,36.5,2025-09-09,,0
5569,Organic,8,10.0,80.0,82,4,56.8,2026-01-25,,0
5570,Email,7,72.84,509.88,107,4,48.4,2025-11-26,,0
5571,Organic,5,15.4,77.0,145,2,36.0,2026-06-23,,0
5572,Organic,1,78.47,78.47,146,8,33.0,2026-06-08,2026-06-23,1
5573,Organic,6,78.73,472.38,153,5,26.6,2026-02-09,,0
5574,Paid Search,6,33.34,200.04,33,2,48.7,2026-06-08,2026-08-06,1
5575,Email,11,10.0,110.0,126,3,0.0,2026-08-15,2026-08-29,1
5576,Email,14,79.52,1113.28,56,1,82.1,2026-03-22,,0
5577,Email,10,94.2,942.0,110,2,51.4,2026-05-27,2026-07-21,1
5578,Paid Search,8,97.84,782.72,6,1,83.7,2026-01-06,,0
5579,Paid Search,3,115.86,347.58,94,4,43.0,2026-02-02,,0
5580,Paid Search,12,20.87,250.44,58,7,36.9,2026-02-25,2026-05-31,1
5581,Organic,21,47.44,996.24,136,3,30.7,2025-11-01,,0
5582,Email,15,48.01,720.15,104,2,48.8,2026-08-07,,0
5583,Paid Search,14,36.14,505.96,92,1,72.6,2025-11-18,,0
5584,Paid Search,10,66.83,668.3,109,2,36.9,2026-03-09,,0
5585,Paid Search,7,24.89,174.23,92,1,42.2,2025-12-20,,0
5586,Social Media,16,11.25,180.0,73,2,39.6,2025-11-06,,0
5587,Organic,3,10.0,30.0,106,2,39.8,2026-05-13,,0
5588,Social Media,4,82.4,329.6,97,2,68.7,2026-06-05,,0
5589,Social Media,6,10.0,60.0,43,1,56.2,2025-11-30,,0
5590,Email,14,50.3,704.2,63,3,36.6,2026-01-12,,0
5591,Organic,17,19.06,324.02,11,0,98.3,2026-06-25,,0
5592,Organic,16,15.78,252.48,17,0,74.2,2026-05-25,,0
5593,Paid Search,10,40.93,409.3,33,3,78.1,2025-10-24,,0
5594,Email,1,30.99,30.99,104,3,31.5,2026-02-10,,0
5595,Email,8,10.0,80.0,67,0,42.5,2025-10-03,,0
5596,Social Media,10,51.94,519.4,73,1,66.1,2025-12-19,,0
5597,Organic,1,25.51,25.51,123,5,12.2,2026-06-17,,0
5598,Organic,10,14.37,143.7,122,1,49.3,2026-06-17,,0
5599,Social Media,3,130.25,390.75,69,3,42.0,2025-09-13,2026-05-04,1
5600,Organic,11,10.0,110.0,91,2,62.5,2025-12-05,2026-03-29,1
5601,Social Media,11,43.25,475.75,119,3,44.6,2026-01-27,,0
5602,Email,1,49.02,49.02,131,2,26.9,2025-12-28,,0
5603,Paid Search,6,129.23,775.38,111,3,7.7,2026-04-02,2026-05-24,1
5604,Paid Search,17,10.0,170.0,102,2,42.9,2026-05-09,2026-07-28,1
5605,Organic,9,97.66,878.94,51,0,77.4,2025-11-04,,0
5606,Organic,16,33.76,540.16,73,0,60.5,2025-10-09,,0
5607,Social Media,13,27.02,351.26,81,1,88.7,2025-10-05,,0
5608,Paid Search,13,60.85,791.05,63,6,38.4,2025-11-20,,0
5609,Organic,5,111.12,555.6,130,2,26.6,2025-10-17,,0
5610,Organic,6,26.31,157.86,53,3,37.0,2026-02-22,,0
5611,Organic,5,38.1,190.5,157,4,8.1,2026-05-10,2026-06-05,1
5612,Social Media,11,42.3,465.3,71,3,66.0,2026-08-01,2026-08-06,1
5613,Social Media,2,39.13,78.26,170,3,5.8,2026-05-11,2026-05-26,1
5614,Paid Search,2,71.98,143.96,88,5,30.5,2026-03-24,,0
5615,Paid Search,11,22.4,246.4,62,3,0.0,2026-08-01,,0
5616,Organic,16,26.17,418.72,122,0,84.3,2026-05-03,,0
5617,Paid Search,11,10.0,110.0,28,0,84.5,2025-09-27,,0
5618,Organic,8,59.67,477.36,50,4,69.6,2026-05-28,,0
5619,Email,6,49.08,294.48,129,2,46.8,2026-04-10,,0
5620,Organic,10,108.05,1080.5,80,2,98.5,2026-01-09,,0
5621,Paid Search,2,25.52,51.04,72,0,43.6,2025-10-12,,0
5622,Organic,3,145.88,437.64,110,2,9.2,2025-09-29,2025-10-24,1
5623,Social Media,3,78.34,235.02,123,2,38.1,2025-11-08,,0
5624,Organic,1,75.28,75.28,69,3,41.5,2026-07-09,,0
5625,Email,12,36.6,439.2,40,2,57.0,2026-07-22,,0
5626,Organic,13,22.71,295.23,133,3,55.8,2025-12-04,,0
5627,Email,8,32.93,263.44,114,3,31.2,2025-10-12,2026-04-15,1
5628,Social Media,7,102.87,720.09,72,8,51.5,2026-01-17,,0
5629,Organic,7,18.06,126.42,21,3,64.2,2025-10-02,,0
5630,Organic,15,29.61,444.15,75,2,84.5,2025-12-31,,0
5631,Paid Search,9,43.44,390.96,32,2,49.2,2026-04-25,,0
5632,Email,12,27.54,330.48,72,2,75.0,2025-10-27,,0
5633,Email,20,32.46,649.2,110,0,84.0,2025-11-28,2026-04-26,1
5634,Organic,4,10.0,40.0,144,2,51.8,2026-04-16,2026-06-15,1
5635,Paid Search,1,30.08,30.08,92,4,49.7,2026-01-28,,0
5636,Organic,6,44.53,267.18,101,3,68.1,2026-02-01,2026-07-19,1
5637,Organic,16,42.57,681.12,66,2,96.1,2026-07-26,,0
5638,Social Media,16,35.82,573.12,16,0,97.4,2026-05-22,,0
5639,Paid Search,1,38.13,38.13,167,4,12.8,2026-06-09,2026-07-17,1
5640,Organic,1,107.49,107.49,152,4,43.8,2026-05-20,,0
5641,Email,4,26.96,107.84,80,4,22.4,2026-02-21,,0
5642,Social Media,8,45.18,361.44,55,4,97.2,2026-02-25,,0
5643,Social Media,14,54.0,756.0,62,1,42.0,2025-10-22,2026-02-05,1
5644,Organic,8,14.11,112.88,76,3,54.4,2026-08-29,,0
5645,Email,9,23.97,215.73,56,0,59.1,2025-11-04,,0
5646,Social Media,8,30.28,242.24,66,2,52.5,2026-06-02,,0
5647,Paid Search,14,46.11,645.54,50,2,78.1,2026-04-25,,0
5648,Organic,13,98.43,1279.59,75,1,53.5,2026-07-07,,0
5649,Email,16,24.03,384.48,40,1,100.0,2026-08-27,,0
5650,Paid Search,13,97.59,1268.67,45,3,49.1,2026-07-19,2026-08-06,1
5651,Email,11,65.09,715.99,35,2,50.9,2026-06-11,,0
5652,Social Media,6,145.34,872.04,56,2,42.2,2026-04-13,,0
5653,Social Media,7,10.0,70.0,81,1,56.2,2026-05-10,2026-07-24,1
5654,Social Media,8,185.72,1485.76,61,1,65.8,2026-07-24,,0
5655,Email,18,10.0,180.0,96,2,62.4,2026-04-30,,0
5656,Organic,9,10.0,90.0,45,1,100.0,2026-07-06,,0
5657,Organic,10,22.3,223.0,84,3,53.1,2025-12-25,,0
5658,Social Media,7,68.52,479.64,84,5,47.7,2025-12-30,,0
5659,Paid Search,1,27.23,27.23,132,6,0.3,2026-08-09,2026-08-14,1
5660,Social Media,12,25.1,301.2,119,4,47.1,2026-01-06,,0
5661,Social Media,12,117.67,1412.04,48,1,88.9,2025-10-04,,0
5662,Paid Search,13,10.0,130.0,28,2,54.1,2025-09-21,,0
5663,Social Media,12,95.8,1149.6,98,1,79.3,2026-08-11,,0
5664,Paid Search,12,29.47,353.64,137,3,22.6,2025-09-30,,0
5665,Email,13,11.05,143.65,64,1,16.0,2026-04-05,,0
5666,Organic,12,25.33,303.96,79,1,61.7,2025-10-17,2026-03-09,1
5667,Social Media,8,32.42,259.36,77,3,47.0,2026-06-18,2026-07-27,1
5668,Email,11,24.62,270.82,106,0,49.9,2025-12-22,,0
5669,Organic,8,86.78,694.24,60,1,10.8,2025-11-12,2026-04-14,1
5670,Paid Search,2,22.01,44.02,124,0,28.9,2026-05-26,,0
5671,Paid Search,16,59.1,945.6,50,1,55.2,2025-12-05,,0
5672,Social Media,8,36.81,294.48,51,5,46.9,2026-06-27,,0
5673,Paid Search,1,53.02,53.02,169,2,0.0,2025-12-15,,0
5674,Organic,1,51.89,51.89,63,4,64.3,2025-09-19,,0
5675,Email,7,35.14,245.98,89,3,47.7,2026-05-14,,0
5676,Organic,5,105.97,529.85,74,0,74.2,2025-09-15,2026-04-04,1
5677,Paid Search,4,110.07,440.28,94,2,42.4,2025-12-31,,0
5678,Social Media,10,69.67,696.7,27,2,41.9,2026-02-28,,0
5679,Organic,6,79.29,475.74,139,9,18.4,2026-05-04,,0
5680,Organic,15,66.39,995.85,83,6,70.9,2026-02-12,,0
5681,Email,16,39.75,636.0,27,0,71.8,2025-09-06,,0
5682,Social Media,16,26.37,421.92,99,1,57.1,2026-08-30,,0
5683,Organic,14,10.0,140.0,31,0,55.1,2025-10-19,,0
5684,Social Media,14,11.53,161.42,67,1,73.1,2026-07-08,,0
5685,Paid Search,17,10.0,170.0,99,4,47.7,2025-10-16,2026-01-16,1
5686,Organic,8,20.99,167.92,35,3,40.0,2026-02-13,,0
5687,Social Media,4,55.93,223.72,141,3,78.5,2025-10-07,,0
5688,Paid Search,5,29.44,147.2,134,2,0.0,2026-06-26,2026-06-28,1
5689,Organic,6,73.67,442.02,131,2,30.3,2026-08-14,,0
5690,Email,8,19.38,155.04,118,5,27.3,2026-03-10,,0
5691,Organic,9,66.6,599.4,66,3,46.0,2025-11-20,2026-05-09,1
5692,Organic,8,10.0,80.0,55,6,42.3,2025-11-14,,0
5693,Organic,11,100.87,1109.57,121,11,15.8,2025-11-25,2026-01-08,1
5694,Social Media,2,10.52,21.04,120,7,50.7,2025-11-12,2026-02-16,1
5695,Social Media,13,51.67,671.71,48,2,26.4,2025-11-21,2026-04-14,1
5696,Email,12,24.38,292.56,41,5,74.4,2025-10-21,,0
5697,Organic,5,113.74,568.7,92,1,81.7,2026-06-30,,0
5698,Social Media,7,115.04,805.28,54,2,62.7,2026-06-06,,0
5699,Social Media,11,54.99,604.89,45,0,79.0,2026-08-30,,0
5700,Paid Search,5,50.76,253.8,133,5,18.1,2026-03-27,2026-04-23,1
5701,Organic,4,81.64,326.56,107,6,51.7,2026-05-28,2026-06-13,1
5702,Email,9,66.52,598.68,114,2,24.7,2026-01-15,,0
5703,Organic,2,78.52,157.04,86,3,55.5,2026-02-11,,0
5704,Social Media,22,22.31,490.82,41,1,57.6,2026-01-31,,0
5705,Paid Search,5,34.23,171.15,112,7,38.0,2026-01-03,2026-07-16,1
5706,Organic,10,40.49,404.9,77,3,35.1,2025-09-01,,0
5707,Email,9,101.29,911.61,41,2,74.2,2026-07-24,,0
5708,Email,12,13.31,159.72,20,1,56.6,2026-05-23,,0
5709,Paid Search,22,120.97,2661.34,77,4,52.2,2026-04-01,,0
5710,Social Media,1,37.83,37.83,133,0,26.0,2026-08-05,,0
5711,Paid Search,10,73.29,732.9,73,1,70.5,2025-11-06,2026-01-25,1
5712,Social Media,1,19.38,19.38,129,4,42.5,2026-04-12,2026-05-17,1
5713,Organic,5,20.88,104.4,60,7,45.8,2026-07-02,,0
5714,Paid Search,7,97.41,681.87,109,1,66.0,2026-02-23,,0
5715,Paid Search,9,65.31,587.79,74,2,68.1,2026-06-22,,0
5716,Paid Search,13,18.76,243.88,99,0,82.1,2026-04-12,,0
5717,Paid Search,4,33.32,133.28,57,0,71.5,2026-01-08,,0
5718,Organic,10,38.47,384.7,67,1,60.4,2026-05-07,,0
5719,Email,7,54.73,383.11,126,9,38.8,2025-11-01,2026-02-02,1
5720,Organic,4,10.0,40.0,57,0,46.6,2026-05-30,,0
5721,Organic,13,10.0,130.0,86,7,38.9,2026-07-21,,0
5722,Paid Search,14,49.38,691.32,15,0,85.5,2026-03-28,,0
5723,Social Media,8,22.46,179.68,111,2,41.4,2026-06-23,,0
5724,Organic,11,111.27,1223.97,19,1,72.7,2025-12-23,,0
5725,Paid Search,14,68.67,961.38,11,2,80.2,2026-02-21,,0
5726,Social Media,17,68.79,1169.43,59,3,50.2,2026-07-08,,0
5727,Organic,15,10.0,150.0,130,4,36.0,2026-05-01,,0
5728,Email,10,12.47,124.7,81,3,31.1,2025-10-20,,0
5729,Paid Search,12,31.72,380.64,107,1,46.6,2025-11-06,2026-04-22,1
5730,Social Media,11,19.29,212.19,155,7,14.6,2026-01-09,2026-04-18,1
5731,Organic,9,61.56,554.04,117,2,61.2,2025-10-06,,0
5732,Social Media,19,69.36,1317.84,58,2,83.8,2026-07-23,2026-08-23,1
5733,Email,14,60.27,843.78,64,3,42.8,2025-12-07,2026-06-28,1
5734,Organic,5,77.52,387.6,164,5,32.2,2026-08-23,2026-08-26,1
5735,Organic,8,80.97,647.76,100,3,59.6,2026-01-25,,0
5736,Organic,7,203.45,1424.15,60,1,63.3,2026-08-13,,0
5737,Organic,7,23.66,165.62,160,2,17.4,2026-04-29,,0
5738,Email,8,38.62,308.96,52,0,91.4,2026-07-30,,0
5739,Social Media,3,62.43,187.29,54,1,31.1,2026-05-31,2026-07-04,1
5740,Social Media,9,76.25,686.25,54,0,35.2,2026-01-09,,0
5741,Email,1,10.0,10.0,100,4,17.5,2025-11-19,,0
5742,Email,8,13.49,107.92,110,4,53.6,2025-09-22,,0
5743,Email,6,20.68,124.08,122,1,20.5,2025-09-05,,0
5744,Paid Search,14,31.29,438.06,100,2,67.8,2026-07-14,,0
5745,Paid Search,10,29.91,299.1,50,0,64.6,2025-09-30,,0
5746,Organic,11,97.82,1076.02,89,5,56.3,2026-05-20,,0
5747,Paid Search,15,48.74,731.1,0,1,71.3,2025-10-13,,0
5748,Paid Search,13,18.75,243.75,86,4,43.4,2025-10-19,2026-08-19,1
5749,Organic,1,57.86,57.86,147,2,0.0,2025-09-30,2026-02-23,1
5750,Paid Search,7,10.0,70.0,51,3,54.9,2026-02-28,2026-07-04,1
5751,Paid Search,19,44.79,851.01,32,0,91.9,2025-12-01,,0
5752,Paid Search,11,20.94,230.34,71,2,58.5,2026-03-29,2026-07-04,1
5753,Organic,1,80.52,80.52,130,2,0.0,2026-08-03,2026-08-08,1
5754,Paid Search,11,10.0,110.0,39,3,72.5,2026-03-12,,0
5755,Paid Search,4,45.16,180.64,64,4,82.1,2026-06-19,,0
5756,Social Media,6,10.0,60.0,72,1,42.8,2026-07-26,2026-08-19,1
5757,Social Media,1,89.18,89.18,110,3,11.3,2026-07-14,,0
5758,Organic,11,10.0,110.0,38,3,64.4,2026-06-12,,0
5759,Organic,9,36.68,330.12,75,6,45.1,2025-11-14,,0
5760,Paid Search,4,60.58,242.32,82,1,48.7,2025-09-14,2026-02-15,1
5761,Organic,17,55.87,949.79,0,1,84.5,2025-10-25,,0
5762,Paid Search,6,54.78,328.68,115,3,28.5,2026-01-09,,0
5763,Email,14,13.91,194.74,81,3,48.1,2025-10-13,,0
5764,Organic,9,18.04,162.36,91,6,50.6,2026-05-19,2026-07-25,1
5765,Paid Search,13,44.37,576.81,72,0,65.8,2025-10-04,,0
5766,Social Media,1,35.3,35.3,142,4,48.7,2025-09-20,,0
5767,Paid Search,3,11.63,34.89,104,2,36.1,2026-07-08,,0
5768,Organic,4,10.23,40.92,159,6,7.0,2026-04-08,2026-06-27,1
5769,Organic,7,20.07,140.49,106,4,36.2,2026-05-21,2026-07-28,1
5770,Email,8,24.56,196.48,92,3,41.9,2026-07-11,2026-08-09,1
5771,Organic,15,144.93,2173.95,70,4,62.3,2026-06-29,,0
5772,Social Media,16,104.8,1676.8,42,3,50.6,2025-09-13,,0
5773,Social Media,2,75.79,151.58,106,2,63.7,2026-06-26,,0
5774,Organic,16,107.82,1725.12,40,1,83.4,2025-12-31,2026-04-15,1
5775,Social Media,7,34.38,240.66,138,1,33.5,2025-10-17,,0
5776,Organic,1,17.36,17.36,161,8,3.7,2025-11-30,,0
5777,Organic,7,81.02,567.14,94,6,47.8,2026-03-19,2026-06-27,1
5778,Paid Search,2,49.71,99.42,113,3,46.5,2026-08-23,,0
5779,Email,12,42.89,514.68,45,2,13.0,2026-04-01,,0
5780,Organic,11,10.0,110.0,133,4,62.3,2026-05-20,,0
5781,Organic,3,90.35,271.05,66,4,27.0,2025-10-20,2026-04-19,1
5782,Email,12,56.85,682.2,45,4,92.6,2025-09-20,,0
5783,Organic,2,25.05,50.1,94,2,10.2,2026-06-08,,0
5784,Email,10,19.08,190.8,92,2,54.8,2026-07-06,,0
5785,Social Media,12,98.21,1178.52,29,2,94.3,2025-11-05,,0
5786,Social Media,1,24.68,24.68,73,5,21.1,2025-10-17,,0
5787,Social Media,11,22.12,243.32,77,4,55.5,2025-09-07,,0
5788,Social Media,14,97.05,1358.7,72,4,38.0,2025-11-23,,0
5789,Organic,9,98.28,884.52,32,3,53.4,2026-03-15,,0
5790,Email,10,34.47,344.7,62,2,62.1,2026-04-15,,0
5791,Email,5,161.8,809.0,109,3,19.0,2026-08-10,2026-08-12,1
5792,Email,6,38.35,230.1,124,2,63.0,2025-10-12,,0
5793,Social Media,7,10.69,74.83,55,0,81.0,2025-09-03,,0
5794,Paid Search,1,52.44,52.44,173,4,34.2,2025-09-29,2025-11-26,1
5795,Paid Search,12,10.0,120.0,35,1,86.4,2026-02-03,,0
5796,Organic,15,17.81,267.15,51,1,61.4,2025-10-19,,0
5797,Paid Search,7,45.79,320.53,90,4,33.1,2026-08-31,,0
5798,Social Media,10,56.24,562.4,36,2,29.4,2026-04-05,,0
5799,Social Media,2,64.13,128.26,87,0,23.4,2026-07-23,,0
5800,Paid Search,11,10.0,110.0,102,3,34.5,2026-01-29,2026-05-23,1
5801,Paid Search,4,138.68,554.72,143,0,19.8,2026-08-31,2026-08-31,1
5802,Social Media,20,32.64,652.8,62,2,38.2,2026-05-12,,0
5803,Paid Search,3,21.52,64.56,86,5,23.0,2026-03-31,2026-04-27,1
5804,Email,13,13.51,175.63,68,0,65.2,2026-07-15,,0
5805,Social Media,19,10.0,190.0,103,0,25.2,2026-07-31,2026-08-13,1
5806,Organic,11,49.61,545.71,86,2,82.0,2025-10-06,,0
5807,Organic,2,80.51,161.02,129,2,0.0,2026-05-24,2026-06-01,1
5808,Social Media,2,31.02,62.04,63,4,51.0,2025-09-07,,0
5809,Paid Search,16,17.99,287.84,89,3,18.6,2026-04-18,,0
5810,Email,5,71.8,359.0,74,3,51.4,2026-08-10,,0
5811,Organic,9,85.65,770.85,126,0,24.8,2026-07-25,,0
5812,Organic,12,45.14,541.68,39,0,66.1,2025-12-23,,0
5813,Paid Search,7,62.23,435.61,93,1,68.2,2026-08-27,,0
5814,Social Media,5,77.86,389.3,79,3,51.8,2025-09-19,,0
5815,Email,10,58.17,581.7,103,5,9.7,2026-05-30,2026-07-26,1
5816,Email,10,51.16,511.6,48,2,67.1,2026-01-22,,0
5817,Paid Search,7,74.03,518.21,56,1,58.3,2026-03-23,,0
5818,Email,15,51.64,774.6,46,2,58.9,2026-08-14,2026-08-20,1
5819,Organic,8,25.98,207.84,61,1,44.6,2025-12-18,,0
5820,Social Media,14,10.69,149.66,94,0,58.5,2026-08-26,,0
5821,Email,13,14.63,190.19,101,6,41.2,2025-11-14,2026-01-18,1
5822,Paid Search,14,42.02,588.28,57,3,81.2,2026-03-01,,0
5823,Email,1,29.02,29.02,132,3,38.3,2026-05-13,2026-06-30,1
5824,Organic,7,59.16,414.12,101,5,8.3,2025-09-22,2026-03-12,1
5825,Organic,10,28.11,281.1,132,0,58.8,2026-06-18,,0
5826,Paid Search,14,10.33,144.62,11,0,87.1,2026-05-22,2026-08-03,1
5827,Email,3,40.17,120.51,179,5,28.3,2026-01-08,2026-03-30,1
5828,Paid Search,9,11.3,101.7,69,1,80.8,2026-04-26,2026-07-04,1
5829,Email,7,22.79,159.53,64,2,31.4,2026-03-07,,0
5830,Organic,3,15.38,46.14,122,5,53.2,2025-11-14,,0
5831,Social Media,5,37.3,186.5,98,4,19.4,2025-10-02,,0
5832,Social Media,13,33.46,434.98,35,0,82.6,2025-11-12,2026-05-24,1
5833,Organic,17,48.39,822.63,64,0,68.6,2026-08-02,,0
5834,Social Media,5,37.15,185.75,60,2,30.4,2025-09-21,2026-02-01,1
5835,Social Media,20,41.95,839.0,49,5,60.3,2026-03-31,,0
5836,Paid Search,18,20.36,366.48,9,2,78.1,2025-10-29,,0
5837,Organic,9,27.55,247.95,66,1,53.6,2026-05-19,,0
5838,Organic,4,91.52,366.08,122,5,55.6,2026-01-27,,0
5839,Email,4,27.29,109.16,81,2,51.3,2025-09-13,,0
5840,Social Media,8,135.77,1086.16,86,5,45.5,2025-09-23,,0
5841,Email,3,45.99,137.97,118,2,22.2,2026-01-05,,0
5842,Social Media,10,85.96,859.6,82,4,26.7,2026-01-19,2026-03-21,1
5843,Email,4,43.69,174.76,82,4,55.5,2026-08-21,,0
5844,Organic,2,54.95,109.9,95,4,31.6,2026-01-24,2026-03-22,1
5845,Paid Search,12,30.86,370.32,82,1,52.7,2026-03-31,,0
5846,Social Media,9,11.23,101.07,69,3,50.2,2026-08-26,,0
5847,Organic,8,10.0,80.0,104,4,43.0,2025-09-20,2025-10-31,1
5848,Organic,8,43.55,348.4,120,4,45.5,2026-03-18,,0
5849,Social Media,9,72.01,648.09,67,0,25.1,2025-11-24,,0
5850,Email,18,39.19,705.42,45,0,94.6,2026-08-16,,0
5851,Social Media,7,82.35,576.45,90,8,7.3,2026-06-03,,0
5852,Organic,5,20.85,104.25,65,1,60.0,2025-10-07,,0
5853,Email,10,33.19,331.9,81,1,51.6,2025-09-23,,0
5854,Organic,14,16.42,229.88,57,2,49.7,2026-08-28,,0
5855,Organic,6,57.49,344.94,122,4,7.7,2025-10-10,2025-11-29,1
5856,Email,9,117.28,1055.52,124,3,43.5,2026-05-11,2026-05-26,1
5857,Social Media,11,138.13,1519.43,92,3,65.9,2026-06-14,2026-07-24,1
5858,Email,8,63.42,507.36,150,5,27.1,2025-09-02,2026-03-18,1
5859,Email,8,77.86,622.88,85,0,34.5,2026-02-17,,0
5860,Social Media,5,24.17,120.85,116,5,24.8,2025-11-14,2025-12-27,1
