user_id,subscription_tier,monthly_revenue,listening_hours,playlist_saves,concerts_attended,merchandise_spend,days_since_last_activity,signup_date,churn_date,churned
2552,Free,0.0,50.7,21,2,95.07,43,2025-12-10,,0
2553,Free,0.0,39.8,22,0,302.52,29,2025-09-24,,0
2554,Free,0.0,27.8,23,1,227.79,21,2025-12-26,,0
2555,Student,9.99,0.0,6,1,72.71,54,2026-06-25,2026-07-15,1
2556,Free,0.0,8.3,7,0,104.06,61,2026-03-16,,0
2557,Premium,18.99,13.5,13,0,0.0,58,2025-10-15,2026-03-05,1
2558,Premium,18.99,19.1,14,0,0.0,67,2025-12-25,2026-02-16,1
2559,Premium,18.99,47.6,31,2,229.41,27,2026-02-23,2026-05-14,1
2560,Free,0.0,24.1,16,0,206.51,47,2025-10-19,2026-01-11,1
2561,Premium,18.99,33.1,30,0,155.36,17,2026-07-21,,0
2562,Premium,18.99,35.2,25,2,297.59,20,2025-09-15,,0
2563,Free,0.0,32.8,15,2,234.0,30,2026-07-16,,0
2564,Student,9.99,11.1,1,1,106.14,37,2025-09-02,,0
2565,Premium,18.99,59.5,13,2,252.71,33,2025-11-11,,0
2566,Free,0.0,30.7,19,4,274.23,33,2026-03-06,,0
2567,Free,0.0,43.1,27,2,199.58,2,2026-03-11,,0
2568,Premium,18.99,27.8,11,1,95.82,54,2026-08-20,,0
2569,Free,0.0,27.7,24,1,168.74,33,2026-05-08,,0
2570,Premium,18.99,25.0,13,3,0.0,45,2026-06-09,,0
2571,Free,0.0,17.6,5,1,107.98,58,2025-12-17,2026-01-04,1
2572,Free,0.0,0.0,8,0,79.56,54,2026-06-21,2026-07-07,1
2573,Free,0.0,19.8,20,0,87.06,67,2025-11-10,2026-03-15,1
2574,Free,0.0,24.5,20,1,228.87,21,2026-05-14,,0
2575,Premium,18.99,29.5,10,0,56.77,74,2025-10-25,,0
2576,Premium,18.99,42.5,10,1,32.91,19,2026-04-22,,0
2577,Premium,18.99,32.7,7,2,247.76,57,2025-11-30,,0
2578,Student,9.99,31.0,28,4,216.14,3,2025-12-30,,0
2579,Student,9.99,13.9,22,1,65.68,75,2025-09-04,,0
2580,Free,0.0,34.6,8,1,198.47,34,2026-02-21,,0
2581,Free,0.0,56.0,4,0,141.01,66,2026-04-25,,0
2582,Premium,18.99,44.6,22,0,182.34,28,2026-01-06,,0
2583,Student,9.99,44.4,23,3,224.1,39,2026-08-21,,0
2584,Student,9.99,32.1,12,1,53.44,38,2025-09-11,,0
2585,Student,9.99,25.0,36,3,161.59,18,2025-12-27,,0
2586,Premium,18.99,49.0,24,2,285.65,0,2026-08-14,2026-08-21,1
2587,Free,0.0,15.0,18,1,82.73,70,2026-06-30,2026-08-07,1
2588,Premium,18.99,17.7,17,2,79.16,36,2026-08-26,,0
2589,Premium,18.99,25.1,28,1,194.59,0,2025-12-31,,0
2590,Premium,18.99,44.1,32,3,178.9,34,2026-01-01,2026-06-26,1
2591,Free,0.0,55.9,49,0,327.52,12,2026-07-03,2026-08-07,1
2592,Free,0.0,51.4,28,0,155.4,3,2026-02-13,,0
2593,Student,9.99,32.8,30,1,0.0,23,2026-03-06,,0
2594,Premium,18.99,0.0,10,0,110.77,59,2026-03-08,2026-03-17,1
2595,Premium,18.99,30.2,31,2,108.93,41,2026-01-18,,0
2596,Student,9.99,35.0,27,1,163.41,23,2025-10-24,,0
2597,Free,0.0,0.1,8,0,0.0,71,2025-10-02,2026-03-27,1
2598,Free,0.0,35.0,33,2,271.86,37,2026-07-05,,0
2599,Premium,18.99,14.9,24,1,152.95,37,2025-09-21,,0
2600,Free,0.0,35.9,31,1,172.48,16,2026-02-03,,0
2601,Student,9.99,34.1,20,1,158.72,35,2026-06-26,,0
2602,Premium,18.99,7.8,13,2,0.0,52,2025-09-25,,0
2603,Free,0.0,21.5,0,2,53.28,42,2026-04-19,2026-06-04,1
2604,Free,0.0,50.3,10,0,126.98,41,2026-03-22,2026-07-10,1
2605,Free,0.0,31.7,25,2,155.04,32,2025-09-12,,0
2606,Free,0.0,52.6,25,2,222.74,20,2026-02-01,,0
2607,Premium,18.99,42.8,34,2,225.75,18,2026-07-10,,0
2608,Free,0.0,39.2,10,0,211.82,43,2026-08-06,,0
2609,Free,0.0,17.2,6,0,0.0,80,2025-11-05,,0
2610,Free,0.0,21.5,14,2,128.39,22,2026-04-26,,0
2611,Free,0.0,16.1,19,1,127.15,58,2026-07-26,,0
2612,Premium,18.99,36.5,20,3,113.59,50,2026-08-16,,0
2613,Premium,18.99,8.0,9,0,30.88,46,2025-09-20,,0
2614,Student,9.99,12.6,19,0,161.6,52,2026-02-04,,0
2615,Student,9.99,31.7,19,0,97.0,61,2026-02-21,2026-03-23,1
2616,Free,0.0,49.5,32,2,241.55,7,2026-01-28,,0
2617,Student,9.99,40.2,34,1,259.98,19,2026-04-01,,0
2618,Free,0.0,28.8,9,3,137.29,30,2025-09-18,2026-06-12,1
2619,Premium,18.99,20.3,13,0,30.53,43,2026-01-24,2026-04-03,1
2620,Free,0.0,37.6,33,3,262.95,9,2026-01-10,,0
2621,Student,9.99,12.5,23,0,163.08,49,2025-10-09,,0
2622,Free,0.0,11.2,7,1,19.88,48,2026-08-30,,0
2623,Premium,18.99,12.4,19,1,120.74,46,2026-05-07,2026-05-21,1
2624,Free,0.0,9.3,16,1,207.42,37,2025-10-31,,0
2625,Premium,18.99,40.2,19,5,145.76,21,2026-07-27,,0
2626,Free,0.0,38.5,15,3,83.19,26,2026-05-03,,0
2627,Premium,18.99,24.4,24,0,26.28,46,2026-07-03,2026-07-23,1
2628,Premium,18.99,23.9,21,1,8.21,42,2025-12-14,,0
2629,Free,0.0,29.3,39,2,378.91,19,2025-10-28,,0
2630,Free,0.0,49.1,21,0,178.18,36,2026-05-27,,0
2631,Free,0.0,31.0,15,2,87.81,38,2025-12-24,,0
2632,Premium,18.99,39.5,19,1,97.2,23,2025-11-27,,0
2633,Premium,18.99,61.1,29,2,181.38,9,2025-10-05,,0
2634,Free,0.0,16.6,15,6,75.82,44,2025-09-27,2026-06-20,1
2635,Free,0.0,2.1,17,2,254.71,33,2026-03-18,,0
2636,Free,0.0,23.9,20,1,84.96,29,2026-08-03,,0
2637,Free,0.0,52.5,26,3,130.68,18,2025-12-03,,0
2638,Premium,18.99,53.3,34,2,303.65,14,2026-02-14,,0
2639,Free,0.0,0.0,12,0,21.83,66,2026-03-17,2026-07-23,1
2640,Free,0.0,5.7,3,2,83.7,45,2026-02-15,2026-05-10,1
2641,Premium,18.99,14.7,15,1,130.18,39,2026-01-08,2026-02-03,1
2642,Premium,18.99,32.2,39,3,232.91,11,2026-05-19,,0
2643,Premium,18.99,45.5,26,2,198.26,33,2026-05-04,,0
2644,Free,0.0,28.2,18,2,63.31,27,2026-04-29,2026-07-01,1
2645,Premium,18.99,32.8,33,2,78.74,8,2026-03-04,,0
2646,Student,9.99,29.7,18,0,137.4,40,2025-12-28,,0
2647,Student,9.99,46.7,29,2,144.61,7,2026-08-16,,0
2648,Free,0.0,42.6,21,3,229.84,21,2026-05-17,,0
2649,Premium,18.99,51.4,20,5,121.2,18,2025-12-09,,0
2650,Student,9.99,43.4,27,0,176.74,21,2026-08-20,,0
2651,Premium,18.99,38.4,17,3,183.33,0,2025-11-14,,0
2652,Premium,18.99,24.4,23,3,171.0,34,2025-11-24,,0
2653,Premium,18.99,24.6,29,2,187.63,49,2026-05-07,,0
2654,Premium,18.99,26.4,33,4,128.93,44,2026-01-15,,0
2655,Premium,18.99,53.3,22,1,116.69,6,2026-03-06,,0
2656,Free,0.0,33.7,39,2,323.18,40,2026-06-01,,0
2657,Free,0.0,35.1,29,1,174.07,8,2026-07-08,,0
2658,Premium,18.99,23.6,12,0,212.66,31,2025-09-15,,0
2659,Student,9.99,0.0,0,0,0.0,76,2025-10-22,,0
2660,Student,9.99,36.9,29,0,129.88,45,2025-10-08,,0
2661,Premium,18.99,40.3,22,2,207.09,20,2026-07-11,,0
2662,Student,9.99,45.3,41,2,254.6,8,2025-09-14,,0
2663,Premium,18.99,37.8,24,2,119.0,51,2026-01-15,2026-07-31,1
2664,Free,0.0,33.0,3,0,81.02,52,2026-02-26,2026-06-15,1
2665,Premium,18.99,38.1,18,3,227.36,23,2026-04-29,2026-07-25,1
2666,Free,0.0,41.9,44,2,289.74,34,2026-06-07,,0
2667,Premium,18.99,26.8,29,2,210.43,41,2026-05-05,,0
2668,Premium,18.99,36.6,21,2,86.88,41,2026-06-29,2026-07-23,1
2669,Free,0.0,26.4,12,4,41.92,48,2025-11-16,2026-04-04,1
2670,Free,0.0,8.0,12,0,97.7,79,2025-09-19,,0
2671,Free,0.0,49.0,25,3,252.04,20,2025-09-12,,0
2672,Student,9.99,24.3,23,0,74.99,44,2025-10-10,,0
2673,Student,9.99,2.3,7,0,0.0,75,2026-07-14,,0
2674,Free,0.0,5.5,0,1,188.79,45,2025-12-04,2026-01-20,1
2675,Premium,18.99,24.6,19,0,168.01,52,2025-10-22,,0
2676,Free,0.0,23.8,27,4,287.73,0,2026-02-26,2026-06-04,1
2677,Student,9.99,14.0,13,2,68.11,46,2026-02-09,2026-04-05,1
2678,Student,9.99,35.9,29,1,171.13,20,2026-04-13,,0
2679,Free,0.0,18.4,19,1,143.94,50,2025-11-04,2026-01-05,1
2680,Free,0.0,45.3,24,0,114.02,29,2025-12-18,,0
2681,Premium,18.99,51.7,25,3,187.17,27,2026-01-14,,0
2682,Premium,18.99,49.3,23,1,110.16,23,2026-08-28,,0
2683,Free,0.0,43.7,22,0,150.52,29,2025-09-15,2025-12-27,1
2684,Premium,18.99,41.9,9,0,214.65,34,2026-02-21,,0
2685,Student,9.99,49.4,20,0,48.43,40,2025-09-17,,0
2686,Free,0.0,27.9,36,1,220.29,46,2025-12-27,,0
2687,Premium,18.99,15.9,4,1,70.0,44,2026-02-22,2026-05-14,1
2688,Student,9.99,14.3,5,0,23.16,71,2025-11-29,,0
2689,Free,0.0,19.0,12,0,85.11,49,2026-06-02,,0
2690,Premium,18.99,26.2,18,0,104.37,36,2026-03-20,,0
2691,Free,0.0,31.4,16,1,149.57,29,2026-08-22,,0
2692,Free,0.0,29.0,13,2,143.64,26,2025-12-03,,0
2693,Free,0.0,30.5,0,0,31.65,60,2026-05-05,2026-07-07,1
2694,Premium,18.99,10.6,24,1,200.32,46,2026-07-28,,0
2695,Premium,18.99,39.8,15,0,166.41,22,2025-11-14,,0
2696,Premium,18.99,38.5,19,6,157.67,28,2026-06-07,,0
2697,Free,0.0,23.4,41,3,151.06,6,2026-06-11,,0
2698,Premium,18.99,24.7,17,3,136.65,29,2026-07-10,,0
2699,Student,9.99,39.7,33,1,186.54,16,2026-01-23,,0
2700,Free,0.0,14.0,13,0,95.4,82,2026-04-29,2026-05-29,1
2701,Free,0.0,14.6,19,0,38.42,65,2026-02-04,,0
2702,Premium,18.99,29.7,11,1,0.0,22,2026-04-28,2026-07-16,1
2703,Free,0.0,12.2,13,0,138.0,41,2025-11-30,,0
2704,Premium,18.99,64.6,30,2,186.9,24,2026-04-17,,0
2705,Student,9.99,16.1,24,2,35.69,49,2025-11-15,,0
2706,Free,0.0,31.6,12,4,196.63,37,2026-03-14,,0
2707,Premium,18.99,32.8,22,2,0.0,21,2026-08-26,,0
2708,Premium,18.99,41.4,35,3,349.91,37,2026-03-25,,0
2709,Student,9.99,65.7,35,2,306.53,11,2026-06-03,,0
2710,Premium,18.99,0.0,16,0,39.21,55,2026-03-05,,0
2711,Student,9.99,32.1,14,3,115.22,5,2026-07-17,,0
2712,Premium,18.99,8.5,10,3,138.56,56,2025-11-30,,0
2713,Free,0.0,18.7,17,1,150.79,58,2026-01-16,2026-04-23,1
2714,Student,9.99,25.5,30,1,114.92,20,2026-07-11,,0
2715,Free,0.0,34.6,28,3,109.13,12,2025-09-08,,0
2716,Student,9.99,44.1,29,3,366.71,24,2026-04-25,,0
2717,Student,9.99,22.4,25,5,307.41,14,2026-06-16,,0
2718,Free,0.0,35.9,39,1,206.27,30,2026-08-31,,0
2719,Premium,18.99,24.1,18,4,137.26,37,2026-06-02,,0
2720,Free,0.0,19.3,29,2,207.97,54,2026-08-21,,0
2721,Free,0.0,39.0,16,0,171.42,34,2026-03-08,,0
2722,Free,0.0,47.7,36,2,122.0,40,2026-01-22,,0
2723,Premium,18.99,28.8,10,1,131.45,49,2026-04-18,2026-06-30,1
2724,Free,0.0,38.9,15,4,192.52,28,2025-10-16,,0
2725,Student,9.99,45.9,40,3,222.44,3,2025-09-13,,0
2726,Premium,18.99,53.1,27,3,254.09,34,2026-05-12,,0
2727,Free,0.0,42.6,13,1,0.0,56,2026-01-11,2026-04-07,1
2728,Premium,18.99,30.5,7,0,20.97,18,2026-04-07,2026-06-02,1
2729,Free,0.0,37.1,11,3,83.26,23,2026-05-24,2026-07-25,1
2730,Premium,18.99,31.9,17,0,84.47,57,2026-06-16,2026-07-07,1
2731,Free,0.0,29.8,30,3,194.69,37,2026-02-22,2026-05-15,1
2732,Premium,18.99,57.4,23,1,322.6,15,2026-07-10,,0
2733,Premium,18.99,43.0,28,0,155.47,42,2025-12-29,,0
2734,Free,0.0,16.0,11,4,131.15,42,2025-10-13,2026-03-22,1
2735,Free,0.0,26.2,14,2,163.36,38,2026-04-19,,0
2736,Free,0.0,28.3,44,3,270.34,8,2026-02-04,,0
2737,Free,0.0,21.2,9,3,89.53,55,2025-09-09,,0
2738,Premium,18.99,32.8,41,2,213.19,0,2025-12-17,,0
2739,Student,9.99,14.1,23,0,77.41,29,2026-04-06,,0
2740,Premium,18.99,30.1,19,1,61.52,16,2025-10-14,2026-04-28,1
2741,Premium,18.99,8.5,23,2,122.59,43,2026-08-16,,0
2742,Premium,18.99,25.3,19,2,123.22,49,2026-01-29,,0
2743,Premium,18.99,19.9,12,0,63.66,57,2026-05-31,2026-06-25,1
2744,Free,0.0,45.1,38,2,262.83,11,2026-06-27,,0
2745,Free,0.0,36.4,39,1,213.4,23,2026-02-24,,0
2746,Free,0.0,32.4,24,0,53.36,40,2025-12-14,2026-07-16,1
2747,Free,0.0,49.6,6,3,233.85,27,2025-12-05,,0
2748,Free,0.0,43.1,29,1,251.13,23,2025-12-02,,0
2749,Free,0.0,0.0,5,0,0.0,29,2026-05-18,2026-06-25,1
2750,Free,0.0,24.9,18,1,148.22,50,2026-04-02,,0
2751,Student,9.99,59.2,36,2,237.39,8,2026-07-21,,0
2752,Free,0.0,33.6,18,3,66.17,39,2026-01-18,,0
2753,Free,0.0,0.0,10,0,15.26,66,2025-11-11,,0
2754,Free,0.0,40.1,29,2,117.89,0,2026-03-08,,0
2755,Student,9.99,17.5,29,1,144.81,39,2026-05-09,,0
2756,Premium,18.99,21.8,24,1,46.48,43,2026-05-02,,0
2757,Premium,18.99,0.0,12,0,134.33,61,2026-01-06,2026-04-11,1
2758,Free,0.0,37.5,29,2,187.8,17,2025-12-29,,0
2759,Free,0.0,28.6,23,0,71.5,56,2026-03-11,,0
2760,Free,0.0,16.8,24,1,204.33,29,2026-06-02,,0
2761,Free,0.0,55.3,37,1,208.88,0,2026-04-04,,0
2762,Free,0.0,20.2,22,4,59.49,42,2026-05-04,,0
2763,Premium,18.99,42.1,22,3,29.56,37,2026-07-27,,0
2764,Free,0.0,30.8,38,2,276.21,23,2026-04-05,,0
2765,Free,0.0,44.8,41,1,383.98,26,2025-10-26,,0
2766,Premium,18.99,4.5,4,0,0.0,58,2026-01-19,2026-04-11,1
2767,Student,9.99,13.9,33,1,69.41,41,2026-07-14,,0
2768,Free,0.0,12.6,0,0,41.61,65,2025-10-24,2025-10-29,1
2769,Free,0.0,23.2,21,1,86.88,50,2026-06-15,,0
2770,Premium,18.99,26.4,12,4,127.16,43,2026-01-19,2026-01-25,1
2771,Free,0.0,46.2,35,0,159.02,9,2026-02-05,,0
2772,Premium,18.99,47.9,25,3,201.32,43,2025-12-09,2026-02-08,1
2773,Premium,18.99,11.5,13,2,72.64,39,2025-11-25,2026-05-25,1
2774,Free,0.0,51.2,28,3,236.93,26,2026-05-17,,0
2775,Premium,18.99,24.1,10,1,30.85,40,2025-11-21,,0
2776,Free,0.0,3.6,3,0,12.11,39,2026-01-29,2026-03-21,1
2777,Free,0.0,22.2,10,1,0.0,21,2026-04-26,,0
2778,Free,0.0,12.1,14,4,118.54,24,2026-07-25,2026-08-18,1
2779,Premium,18.99,33.6,15,1,54.78,54,2026-02-05,2026-05-18,1
2780,Free,0.0,33.3,22,1,207.03,53,2026-03-15,,0
2781,Free,0.0,14.1,8,2,109.61,47,2026-03-13,,0
2782,Premium,18.99,41.9,20,1,247.27,2,2025-12-23,,0
2783,Free,0.0,11.7,21,1,142.12,27,2025-12-16,,0
2784,Premium,18.99,33.1,28,3,31.98,44,2026-06-27,,0
2785,Premium,18.99,41.3,36,2,90.96,0,2026-05-15,,0
2786,Student,9.99,0.0,12,2,40.83,80,2025-10-06,2025-12-15,1
2787,Premium,18.99,35.7,30,2,158.94,60,2026-01-27,2026-04-23,1
2788,Premium,18.99,43.7,28,2,138.19,60,2026-04-01,,0
2789,Free,0.0,28.7,38,3,84.19,41,2025-09-11,,0
2790,Premium,18.99,34.2,47,0,169.37,22,2025-12-30,,0
2791,Premium,18.99,13.6,0,1,23.2,64,2025-10-25,,0
2792,Premium,18.99,19.3,0,0,151.84,58,2026-03-13,2026-05-19,1
2793,Premium,18.99,26.1,25,1,235.04,19,2026-07-03,2026-07-18,1
2794,Student,9.99,6.8,12,1,28.1,41,2025-12-07,,0
2795,Student,9.99,41.6,29,0,219.52,15,2025-11-06,,0
2796,Free,0.0,47.5,35,1,244.58,8,2026-01-30,,0
2797,Student,9.99,24.2,14,0,150.31,57,2026-03-27,,0
2798,Premium,18.99,33.5,16,2,272.72,26,2026-07-18,,0
2799,Premium,18.99,10.2,13,1,125.4,41,2026-06-03,,0
2800,Free,0.0,35.3,18,1,225.14,48,2025-09-28,2026-04-11,1
2801,Student,9.99,12.2,14,1,0.0,71,2026-07-01,2026-07-17,1
2802,Premium,18.99,59.5,19,0,125.13,33,2026-01-03,,0
2803,Student,9.99,10.3,7,2,0.0,58,2026-01-01,,0
2804,Premium,18.99,43.7,31,2,213.01,11,2026-03-12,,0
2805,Premium,18.99,53.6,16,2,172.09,53,2025-09-02,,0
2806,Free,0.0,37.4,31,4,0.0,44,2025-12-28,,0
2807,Free,0.0,8.3,0,0,58.01,37,2025-09-13,2025-09-15,1
2808,Premium,18.99,10.7,6,1,144.9,67,2026-05-28,,0
2809,Student,9.99,46.8,23,1,195.65,25,2025-12-04,,0
2810,Premium,18.99,20.6,24,1,77.02,40,2025-11-24,2025-12-30,1
2811,Free,0.0,29.9,11,1,182.31,41,2025-09-30,,0
2812,Free,0.0,40.8,40,4,228.49,16,2026-04-03,,0
2813,Free,0.0,22.7,30,1,164.56,39,2026-05-02,,0
2814,Premium,18.99,20.0,18,0,162.34,18,2025-11-11,2026-04-24,1
2815,Premium,18.99,29.2,21,0,105.53,58,2025-12-12,,0
2816,Premium,18.99,33.1,7,1,257.14,25,2026-05-23,,0
2817,Student,9.99,26.0,33,2,176.56,10,2026-05-12,,0
2818,Premium,18.99,46.5,17,1,189.83,18,2025-11-16,,0
2819,Free,0.0,29.9,30,2,262.36,14,2026-02-05,,0
2820,Student,9.99,46.2,22,6,205.15,14,2025-10-05,,0
2821,Premium,18.99,40.2,21,3,80.38,39,2026-01-13,,0
2822,Free,0.0,46.3,22,0,254.94,13,2025-09-08,,0
2823,Premium,18.99,3.0,15,1,225.48,53,2026-05-04,,0
2824,Free,0.0,21.4,22,0,162.3,52,2025-11-21,,0
2825,Free,0.0,32.8,22,2,219.16,27,2026-06-23,,0
2826,Student,9.99,48.3,49,5,93.69,10,2025-12-18,,0
2827,Premium,18.99,10.7,5,1,14.49,73,2026-04-01,,0
2828,Free,0.0,36.7,46,1,223.31,0,2026-02-23,,0
2829,Premium,18.99,21.4,2,1,100.74,67,2025-11-10,2026-02-21,1
2830,Free,0.0,14.5,17,0,258.72,49,2026-07-24,,0
2831,Premium,18.99,17.9,10,0,28.04,46,2026-06-11,,0
2832,Student,9.99,43.1,38,2,364.73,36,2026-02-08,,0
2833,Free,0.0,51.8,29,4,178.29,18,2026-04-02,,0
2834,Premium,18.99,19.9,4,1,86.93,41,2026-02-07,,0
2835,Premium,18.99,60.7,22,0,290.02,10,2026-03-27,,0
2836,Student,9.99,57.2,25,1,303.37,26,2026-08-08,,0
2837,Free,0.0,32.8,31,1,230.95,18,2025-09-24,,0
2838,Free,0.0,15.5,23,1,79.07,38,2025-12-22,,0
2839,Premium,18.99,18.9,20,2,201.91,39,2026-01-21,,0
2840,Premium,18.99,27.3,13,0,50.42,54,2026-07-08,,0
2841,Premium,18.99,13.6,19,0,49.11,36,2026-06-20,,0
2842,Premium,18.99,28.2,3,1,74.36,60,2026-01-26,2026-03-13,1
2843,Premium,18.99,14.7,18,0,49.92,33,2026-08-12,,0
2844,Free,0.0,11.3,16,0,175.24,21,2026-03-12,,0
2845,Student,9.99,38.9,22,1,142.5,18,2025-10-11,,0
2846,Premium,18.99,31.0,28,3,173.9,36,2025-10-16,,0
2847,Free,0.0,26.1,18,2,68.32,40,2026-02-25,,0
2848,Free,0.0,24.5,13,0,145.63,47,2026-06-08,,0
2849,Premium,18.99,28.5,9,2,89.97,39,2026-08-04,,0
2850,Premium,18.99,58.4,42,7,366.07,4,2026-06-30,,0
2851,Premium,18.99,21.8,20,1,173.75,54,2026-05-21,,0
2852,Free,0.0,22.7,29,3,167.17,4,2026-02-11,,0
2853,Premium,18.99,32.5,23,2,145.02,35,2025-12-10,,0
2854,Free,0.0,45.6,29,1,187.01,20,2026-03-17,2026-07-28,1
2855,Free,0.0,17.5,12,1,81.3,44,2025-11-03,2026-02-14,1
2856,Premium,18.99,29.5,16,2,103.82,26,2026-07-04,2026-07-27,1
2857,Premium,18.99,36.3,18,1,162.5,21,2026-03-30,,0
2858,Premium,18.99,23.5,15,0,69.35,55,2026-01-19,2026-03-05,1
2859,Premium,18.99,26.6,8,0,36.73,36,2026-08-12,,0
2860,Premium,18.99,14.7,10,2,56.02,49,2025-10-05,,0
2861,Free,0.0,7.1,4,1,96.5,51,2025-09-02,2025-09-22,1
2862,Free,0.0,40.7,21,2,190.01,23,2025-12-04,2026-05-11,1
2863,Premium,18.99,33.7,26,0,253.9,30,2025-12-18,,0
2864,Premium,18.99,42.3,12,2,102.85,55,2026-06-16,2026-08-01,1
2865,Free,0.0,53.3,26,2,133.5,5,2026-06-26,,0
2866,Free,0.0,53.9,31,3,147.61,25,2026-06-05,,0
2867,Free,0.0,47.0,17,1,129.78,32,2026-07-13,,0
2868,Free,0.0,14.2,29,1,285.57,42,2026-02-09,,0
2869,Premium,18.99,0.0,10,1,86.2,69,2025-09-16,,0
2870,Free,0.0,27.3,25,0,111.38,25,2025-12-27,,0
2871,Student,9.99,9.3,16,0,0.0,71,2025-10-14,,0
2872,Premium,18.99,18.9,24,1,0.0,31,2025-09-08,,0
2873,Student,9.99,2.3,17,0,35.37,50,2026-01-02,,0
2874,Student,9.99,21.9,5,0,105.01,55,2026-07-24,2026-07-29,1
2875,Free,0.0,52.9,11,2,126.86,34,2025-09-26,,0
2876,Free,0.0,45.3,23,3,95.48,20,2026-02-13,,0
2877,Free,0.0,21.6,15,2,0.0,63,2026-02-13,,0
2878,Free,0.0,24.6,17,4,157.02,63,2025-09-05,2026-01-28,1
2879,Free,0.0,21.7,0,0,145.04,23,2025-12-25,,0
2880,Free,0.0,18.4,18,1,44.33,52,2026-07-22,,0
2881,Free,0.0,62.5,34,0,185.57,32,2025-11-25,,0
2882,Free,0.0,41.8,28,2,381.15,14,2025-09-11,,0
2883,Premium,18.99,22.4,25,1,220.28,55,2026-06-06,2026-08-13,1
2884,Free,0.0,43.0,26,2,262.37,28,2026-03-16,,0
2885,Free,0.0,39.7,14,1,17.19,36,2026-07-25,,0
2886,Premium,18.99,11.9,22,2,91.17,34,2025-12-13,,0
2887,Free,0.0,8.5,0,0,10.57,59,2026-07-10,,0
2888,Student,9.99,1.5,4,0,70.67,62,2026-03-29,2026-06-30,1
2889,Premium,18.99,46.0,29,1,300.5,25,2026-01-06,,0
2890,Student,9.99,37.4,12,1,154.61,32,2025-10-29,,0
2891,Free,0.0,45.4,38,0,205.9,0,2026-05-07,,0
2892,Premium,18.99,33.1,24,0,64.58,50,2025-10-04,2025-12-25,1
2893,Premium,18.99,16.4,19,0,120.59,69,2026-08-23,,0
2894,Free,0.0,54.8,26,2,208.31,41,2026-07-02,,0
2895,Free,0.0,17.5,0,0,81.37,75,2026-07-19,2026-08-13,1
2896,Free,0.0,44.3,21,1,235.53,24,2025-12-02,,0
2897,Premium,18.99,39.3,24,2,171.52,37,2026-04-21,,0
2898,Free,0.0,7.8,7,0,74.86,65,2026-08-24,2026-08-25,1
2899,Free,0.0,0.0,4,0,103.0,76,2025-11-17,,0
2900,Student,9.99,20.1,28,1,156.85,59,2026-05-22,2026-06-17,1
2901,Premium,18.99,21.2,17,0,120.53,29,2025-12-25,,0
2902,Free,0.0,0.0,11,0,49.43,67,2026-02-11,,0
2903,Free,0.0,56.2,45,3,278.39,7,2026-07-22,,0
2904,Student,9.99,0.0,8,0,2.12,54,2026-01-23,2026-02-03,1
2905,Premium,18.99,24.7,37,0,85.45,16,2025-10-21,,0
2906,Student,9.99,25.7,9,1,154.59,24,2026-04-20,,0
2907,Premium,18.99,11.9,3,0,4.93,53,2025-10-31,,0
2908,Free,0.0,3.6,0,1,95.54,43,2026-05-25,2026-06-10,1
2909,Free,0.0,46.7,43,1,234.14,10,2026-05-20,,0
2910,Free,0.0,12.4,19,1,158.42,55,2026-06-30,2026-08-21,1
2911,Free,0.0,15.9,7,2,123.4,45,2026-06-15,2026-06-30,1
2912,Student,9.99,23.6,9,0,174.0,44,2026-06-05,,0
2913,Premium,18.99,35.4,39,3,188.79,5,2026-01-06,,0
2914,Free,0.0,19.8,14,3,114.48,54,2026-07-15,2026-07-29,1
2915,Premium,18.99,30.5,28,5,191.16,44,2026-02-14,,0
2916,Free,0.0,37.7,26,1,88.27,7,2026-05-28,,0
2917,Student,9.99,55.6,25,1,276.03,24,2026-07-09,,0
2918,Free,0.0,24.5,19,5,288.32,25,2025-11-05,,0
2919,Student,9.99,44.4,27,3,302.42,21,2026-02-15,,0
2920,Free,0.0,4.1,5,0,97.98,62,2026-05-19,2026-07-03,1
2921,Premium,18.99,7.4,3,1,126.82,49,2026-01-10,2026-05-16,1
2922,Premium,18.99,59.5,39,6,240.37,7,2025-10-04,,0
2923,Premium,18.99,34.1,33,2,196.91,26,2026-05-20,,0
2924,Premium,18.99,16.8,22,1,179.8,48,2026-06-03,2026-07-21,1
2925,Free,0.0,24.6,25,1,81.57,29,2025-12-25,,0
2926,Student,9.99,27.6,24,2,112.75,19,2026-03-05,,0
2927,Free,0.0,31.8,44,6,218.6,12,2025-12-29,,0
2928,Premium,18.99,27.6,28,2,207.25,30,2026-07-01,,0
2929,Free,0.0,32.9,26,3,60.06,67,2025-09-25,2026-07-18,1
2930,Free,0.0,15.9,19,1,53.81,49,2026-08-25,2026-08-28,1
2931,Premium,18.99,63.5,31,3,231.78,18,2026-05-24,,0
2932,Free,0.0,43.5,27,3,109.07,34,2026-01-15,,0
2933,Premium,18.99,56.3,39,4,84.3,27,2026-02-23,,0
2934,Free,0.0,32.3,1,1,0.0,45,2026-04-30,,0
2935,Premium,18.99,29.6,12,5,171.04,50,2025-09-09,,0
2936,Premium,18.99,43.2,19,1,246.99,19,2026-04-28,,0
2937,Premium,18.99,46.5,30,2,267.54,46,2025-12-27,,0
2938,Free,0.0,56.5,25,1,248.1,26,2026-04-05,,0
2939,Free,0.0,29.6,10,2,103.97,21,2026-03-24,2026-05-21,1
