player_id,platform,monetization_tier,sessions_per_week,avg_session_minutes,levels_completed,in_game_purchases,guild_member,days_since_last_session,first_session_date,churn_date,churned
6264,PC,Occasional Spender,5.0,39.9,58,4.73,1,8,2026-05-31,,0
6265,Mobile,Free-to-Play,5.4,42.5,87,0.0,0,0,2026-02-06,,0
6266,PC,Free-to-Play,6.4,23.8,50,0.0,0,27,2026-01-20,,0
6267,Mobile,Whale,12.5,25.5,9,247.92,0,6,2026-02-20,,0
6268,Mobile,Free-to-Play,5.8,27.7,53,0.0,0,12,2026-03-21,,0
6269,Console,Free-to-Play,2.5,14.1,32,0.0,0,42,2026-08-31,,0
6270,Mobile,Free-to-Play,7.7,3.7,23,0.0,1,21,2025-09-10,,0
6271,Console,Free-to-Play,7.9,24.0,0,0.0,0,17,2026-06-14,,0
6272,Console,Whale,10.4,16.7,45,287.49,1,11,2026-06-30,,0
6273,Mobile,Free-to-Play,5.3,6.4,37,0.0,1,21,2025-11-08,,0
6274,Mobile,Free-to-Play,6.0,29.1,42,0.0,0,21,2026-08-04,2026-08-31,1
6275,Mobile,Free-to-Play,3.3,19.9,11,0.0,0,28,2025-11-26,,0
6276,Console,Free-to-Play,0.5,24.0,44,0.0,0,16,2026-04-25,2026-05-06,1
6277,PC,Free-to-Play,3.6,19.2,48,0.0,0,9,2025-12-12,,0
6278,Mobile,Occasional Spender,6.0,4.1,17,12.26,0,36,2026-06-14,2026-06-29,1
6279,PC,Free-to-Play,6.8,11.2,46,0.0,1,44,2025-12-18,,0
6280,Mobile,Occasional Spender,8.5,10.5,34,18.71,1,36,2025-09-03,,0
6281,PC,Occasional Spender,10.5,34.8,50,22.87,1,24,2026-02-28,,0
6282,PC,Free-to-Play,3.2,17.9,42,0.0,0,7,2026-02-09,,0
6283,Mobile,Occasional Spender,7.2,40.1,56,17.18,1,21,2026-01-20,,0
6284,Console,Occasional Spender,12.1,27.4,76,19.17,0,3,2026-04-22,,0
6285,Mobile,Free-to-Play,8.6,20.9,18,0.0,0,37,2026-02-11,,0
6286,PC,Free-to-Play,13.8,47.7,78,0.0,0,22,2026-01-09,,0
6287,PC,Free-to-Play,0.2,6.1,6,0.0,1,51,2026-08-22,,0
6288,Console,Free-to-Play,5.2,39.7,86,0.0,1,30,2026-03-19,,0
6289,Mobile,Occasional Spender,5.8,1.5,45,29.92,0,20,2026-02-20,,0
6290,Console,Free-to-Play,2.8,5.3,8,0.0,0,37,2026-06-16,2026-07-05,1
6291,Mobile,Free-to-Play,8.9,29.8,44,0.0,0,21,2026-03-13,,0
6292,Console,Free-to-Play,7.1,29.5,55,0.0,0,23,2026-04-10,,0
6293,Mobile,Free-to-Play,2.6,28.0,11,0.0,0,42,2026-02-10,,0
6294,PC,Occasional Spender,5.5,36.9,18,2.82,1,28,2026-05-19,,0
6295,Mobile,Occasional Spender,4.5,15.9,31,13.46,0,31,2025-10-08,,0
6296,Console,Occasional Spender,9.6,27.6,54,12.75,1,12,2026-01-11,,0
6297,Console,Free-to-Play,6.2,20.6,31,0.0,0,20,2026-01-15,2026-01-18,1
6298,Mobile,Free-to-Play,0.0,1.7,15,0.0,1,41,2025-11-06,2025-12-19,1
6299,PC,Occasional Spender,10.2,21.2,35,5.19,1,11,2026-08-24,,0
6300,PC,Free-to-Play,3.0,20.7,25,0.0,1,3,2026-05-28,2026-06-22,1
6301,Mobile,Free-to-Play,5.1,0.0,1,0.0,0,41,2026-06-27,,0
6302,PC,Free-to-Play,2.7,32.1,69,0.0,0,6,2026-01-17,,0
6303,PC,Free-to-Play,8.0,52.5,81,0.0,1,3,2026-04-29,,0
6304,PC,Free-to-Play,12.2,45.9,79,0.0,1,6,2025-12-16,,0
6305,Mobile,Free-to-Play,7.2,23.7,52,0.0,1,19,2025-09-22,,0
6306,Console,Free-to-Play,0.0,20.8,28,0.0,1,32,2026-04-18,,0
6307,Mobile,Occasional Spender,7.9,29.2,47,9.33,0,41,2026-05-03,,0
6308,PC,Free-to-Play,7.1,25.6,30,0.0,1,10,2026-03-07,,0
6309,Mobile,Free-to-Play,7.1,27.4,37,0.0,0,29,2026-03-06,,0
6310,Mobile,Occasional Spender,8.8,36.7,60,18.08,0,6,2026-04-23,,0
6311,Mobile,Free-to-Play,6.0,29.2,61,0.0,1,19,2026-04-27,,0
6312,Mobile,Free-to-Play,6.3,30.4,68,0.0,0,23,2026-04-17,,0
6313,PC,Whale,11.8,14.3,22,587.87,0,22,2026-03-07,,0
6314,PC,Occasional Spender,5.5,15.2,42,3.61,0,17,2026-03-22,,0
6315,PC,Free-to-Play,6.4,30.6,43,0.0,0,36,2026-03-18,2026-03-26,1
6316,PC,Occasional Spender,2.9,20.1,26,18.83,1,13,2026-05-16,,0
6317,Mobile,Free-to-Play,13.4,30.3,51,0.0,1,11,2026-01-12,,0
6318,Mobile,Free-to-Play,2.8,14.5,67,0.0,0,23,2026-03-06,,0
6319,PC,Free-to-Play,7.4,37.0,43,0.0,0,36,2026-06-09,,0
6320,PC,Free-to-Play,2.4,21.8,23,0.0,0,34,2025-11-30,,0
6321,PC,Free-to-Play,0.0,0.0,20,0.0,0,64,2025-10-14,2025-12-18,1
6322,Mobile,Free-to-Play,6.4,45.3,41,0.0,0,21,2026-04-10,,0
6323,Console,Occasional Spender,11.1,36.4,70,33.99,1,0,2026-02-22,,0
6324,Mobile,Free-to-Play,5.0,28.6,63,0.0,0,7,2025-09-20,,0
6325,PC,Free-to-Play,11.8,53.3,97,0.0,0,6,2026-05-08,,0
6326,Mobile,Occasional Spender,13.2,49.9,42,36.67,1,3,2026-06-13,2026-06-26,1
6327,PC,Whale,3.1,20.1,0,251.39,1,44,2026-04-27,,0
6328,Mobile,Free-to-Play,2.7,26.0,43,0.0,0,20,2026-03-20,,0
6329,PC,Occasional Spender,2.3,3.0,46,20.86,0,21,2026-03-23,2026-03-23,1
6330,Mobile,Occasional Spender,6.3,5.9,52,19.95,0,12,2026-01-24,,0
6331,PC,Free-to-Play,5.3,31.8,51,0.0,0,32,2026-05-23,,0
6332,Mobile,Free-to-Play,9.2,46.6,39,0.0,0,0,2026-02-14,,0
6333,PC,Free-to-Play,9.2,23.3,47,0.0,0,24,2026-07-23,,0
6334,Mobile,Free-to-Play,8.1,11.6,0,0.0,0,44,2025-09-20,,0
6335,Mobile,Free-to-Play,6.2,17.6,39,0.0,1,21,2026-05-16,2026-05-17,1
6336,PC,Free-to-Play,4.2,20.7,15,0.0,0,8,2026-05-05,,0
6337,Mobile,Occasional Spender,9.2,34.3,62,20.98,1,29,2026-07-04,,0
6338,Mobile,Free-to-Play,11.7,34.2,80,0.0,0,10,2026-04-16,,0
6339,Console,Free-to-Play,3.5,8.5,21,0.0,0,24,2025-09-10,,0
6340,Console,Occasional Spender,2.8,39.2,0,11.59,0,53,2026-01-26,,0
6341,Console,Whale,5.2,0.0,30,2.22,0,27,2025-12-31,,0
6342,Mobile,Occasional Spender,8.2,38.3,86,44.55,0,0,2026-01-26,2026-02-02,1
6343,PC,Free-to-Play,4.0,23.8,68,0.0,0,15,2026-05-02,2026-05-20,1
6344,PC,Free-to-Play,5.2,12.8,43,0.0,0,33,2025-11-17,,0
6345,Mobile,Free-to-Play,7.9,22.9,31,0.0,0,40,2026-04-28,,0
6346,PC,Free-to-Play,5.7,16.2,1,0.0,1,38,2025-11-15,2025-11-15,1
6347,Mobile,Free-to-Play,0.5,6.1,14,0.0,0,37,2025-09-06,2025-09-19,1
6348,Console,Occasional Spender,4.8,12.3,0,5.48,0,35,2026-08-28,,0
6349,PC,Free-to-Play,9.4,30.1,92,0.0,1,15,2026-07-01,,0
6350,Mobile,Free-to-Play,7.6,16.8,51,0.0,0,21,2025-11-26,,0
6351,Mobile,Free-to-Play,3.9,19.7,37,0.0,0,38,2026-07-18,,0
6352,Mobile,Free-to-Play,4.2,18.2,21,0.0,1,34,2025-12-12,,0
6353,Mobile,Free-to-Play,3.1,14.2,0,0.0,0,35,2026-06-03,2026-06-04,1
6354,PC,Occasional Spender,6.4,16.4,52,27.14,1,39,2026-01-30,,0
6355,PC,Free-to-Play,8.0,16.8,16,0.0,0,26,2026-01-05,2026-01-11,1
6356,PC,Occasional Spender,4.8,37.0,50,12.9,0,29,2026-05-08,,0
6357,Mobile,Free-to-Play,4.8,29.7,41,0.0,1,41,2025-10-22,,0
6358,PC,Free-to-Play,0.0,17.7,7,0.0,0,40,2025-10-04,2026-02-06,1
6359,Mobile,Whale,1.2,13.5,6,601.34,1,61,2026-06-13,,0
6360,Mobile,Free-to-Play,5.5,49.2,61,0.0,1,4,2025-12-05,,0
6361,Console,Free-to-Play,6.2,18.8,27,0.0,0,18,2025-12-29,,0
6362,PC,Free-to-Play,6.9,19.5,50,0.0,1,31,2026-05-30,,0
6363,PC,Free-to-Play,6.5,37.7,54,0.0,0,25,2025-11-07,,0
6364,Console,Free-to-Play,4.3,24.5,28,0.0,0,33,2026-05-12,,0
6365,Mobile,Free-to-Play,9.8,29.8,50,0.0,1,21,2026-05-30,,0
6366,Console,Free-to-Play,9.9,13.6,74,0.0,0,26,2025-12-15,,0
6367,PC,Free-to-Play,3.3,14.4,10,0.0,0,50,2026-07-19,2026-07-29,1
6368,PC,Free-to-Play,7.7,33.2,48,0.0,0,5,2025-10-01,,0
6369,Mobile,Occasional Spender,5.7,39.3,38,32.26,0,18,2026-04-13,2026-04-15,1
6370,Mobile,Occasional Spender,13.6,41.0,56,1.51,0,8,2026-03-05,,0
6371,Mobile,Free-to-Play,5.7,24.5,74,0.0,1,18,2025-12-27,,0
6372,Mobile,Free-to-Play,4.7,1.2,30,0.0,1,41,2025-10-15,,0
6373,Mobile,Free-to-Play,7.3,8.6,30,0.0,0,34,2025-11-23,2025-12-06,1
6374,PC,Free-to-Play,4.4,33.1,76,0.0,1,0,2026-04-14,2026-05-11,1
6375,PC,Free-to-Play,5.9,16.5,40,0.0,0,40,2025-12-01,,0
6376,Mobile,Occasional Spender,7.8,34.6,73,3.7,0,41,2026-04-09,,0
6377,PC,Free-to-Play,3.7,6.6,33,0.0,0,32,2026-02-24,,0
6378,Console,Free-to-Play,5.9,51.1,40,0.0,0,35,2025-12-24,,0
6379,PC,Free-to-Play,2.8,6.7,32,0.0,0,40,2026-02-12,,0
6380,PC,Occasional Spender,8.1,19.3,20,8.93,1,33,2026-08-13,,0
6381,PC,Free-to-Play,6.2,42.8,46,0.0,0,25,2026-08-15,,0
6382,Mobile,Free-to-Play,6.2,41.1,66,0.0,0,20,2026-07-12,,0
6383,Mobile,Whale,7.5,29.7,65,229.15,1,23,2026-08-01,,0
6384,Console,Free-to-Play,9.3,27.5,47,0.0,0,20,2025-12-09,,0
6385,PC,Free-to-Play,2.0,23.0,43,0.0,0,33,2026-06-22,,0
6386,PC,Free-to-Play,0.0,9.3,31,0.0,1,53,2026-06-04,,0
6387,Console,Free-to-Play,11.8,19.9,80,0.0,0,21,2026-05-09,,0
6388,Mobile,Free-to-Play,8.3,8.0,65,0.0,0,13,2026-06-29,,0
6389,Mobile,Free-to-Play,9.8,31.9,67,0.0,1,7,2025-10-19,,0
6390,PC,Free-to-Play,7.1,45.8,14,0.0,0,26,2026-07-30,,0
6391,Mobile,Free-to-Play,3.7,30.4,36,0.0,1,43,2026-06-23,,0
6392,PC,Occasional Spender,8.4,33.8,72,3.7,1,16,2026-06-10,,0
6393,Console,Occasional Spender,6.3,9.3,36,3.8,1,32,2026-08-01,,0
6394,PC,Occasional Spender,1.9,18.7,18,26.59,0,25,2026-06-01,2026-06-01,1
6395,Mobile,Whale,6.7,32.3,64,462.47,1,13,2026-06-25,,0
6396,PC,Occasional Spender,0.0,19.3,20,13.22,1,39,2026-04-29,,0
6397,Mobile,Free-to-Play,10.5,3.0,50,0.0,0,26,2026-07-07,,0
6398,Console,Free-to-Play,4.5,50.2,32,0.0,0,36,2025-09-23,2025-10-17,1
6399,Mobile,Free-to-Play,10.9,46.1,69,0.0,1,5,2025-11-17,,0
6400,Console,Free-to-Play,9.0,27.4,35,0.0,1,16,2026-01-08,,0
6401,Mobile,Free-to-Play,3.6,1.1,23,0.0,0,30,2026-01-27,2026-01-27,1
6402,Mobile,Free-to-Play,8.5,41.6,46,0.0,0,2,2025-12-21,,0
6403,PC,Free-to-Play,5.9,23.3,22,0.0,0,30,2025-09-22,,0
6404,Mobile,Free-to-Play,8.8,43.0,88,0.0,1,16,2026-07-14,,0
6405,Mobile,Occasional Spender,2.1,23.4,18,7.96,0,30,2026-02-19,,0
6406,Console,Free-to-Play,7.5,28.0,65,0.0,0,35,2026-06-22,,0
6407,Console,Free-to-Play,3.5,23.4,36,0.0,1,27,2026-03-19,,0
6408,Mobile,Free-to-Play,9.9,30.9,17,0.0,1,24,2025-10-07,2025-10-10,1
6409,PC,Free-to-Play,6.2,23.0,55,0.0,0,19,2026-01-13,,0
6410,Console,Free-to-Play,8.3,40.6,72,0.0,1,5,2026-01-12,,0
6411,Console,Free-to-Play,4.5,33.4,40,0.0,1,18,2026-07-27,2026-08-12,1
6412,Mobile,Free-to-Play,3.8,0.0,38,0.0,0,22,2025-11-09,2025-12-22,1
6413,Mobile,Free-to-Play,8.1,22.9,77,0.0,0,5,2025-12-14,,0
6414,Console,Free-to-Play,5.2,17.4,33,0.0,0,32,2026-04-23,,0
6415,Mobile,Whale,9.8,28.8,73,6.55,1,3,2026-05-02,,0
6416,Mobile,Occasional Spender,4.3,25.3,58,15.76,0,13,2026-02-02,,0
6417,PC,Free-to-Play,2.3,41.7,46,0.0,0,22,2025-11-28,,0
6418,Mobile,Free-to-Play,6.7,27.2,27,0.0,0,4,2026-03-01,,0
6419,Console,Free-to-Play,11.0,17.6,67,0.0,0,11,2025-10-23,,0
6420,Mobile,Occasional Spender,5.9,21.4,66,18.26,0,29,2026-06-18,,0
6421,PC,Free-to-Play,8.2,19.8,43,0.0,1,37,2025-12-23,,0
6422,Console,Occasional Spender,9.4,35.9,47,6.0,0,15,2025-11-03,,0
6423,Console,Occasional Spender,11.1,34.3,68,35.35,0,18,2025-12-16,,0
6424,Console,Free-to-Play,9.8,30.9,42,0.0,0,15,2026-05-02,,0
6425,Console,Free-to-Play,4.9,7.0,0,0.0,0,40,2026-03-15,,0
6426,Mobile,Free-to-Play,4.7,17.1,67,0.0,0,33,2026-03-14,,0
6427,Console,Free-to-Play,5.7,16.9,24,0.0,0,29,2026-05-11,,0
6428,Console,Free-to-Play,3.9,0.0,33,0.0,1,45,2026-07-14,,0
6429,PC,Occasional Spender,1.1,0.0,20,51.3,1,53,2026-06-24,2026-07-10,1
6430,Mobile,Free-to-Play,5.6,22.8,25,0.0,0,33,2026-01-10,,0
6431,Mobile,Free-to-Play,0.0,7.8,14,0.0,0,48,2026-06-10,2026-06-17,1
6432,PC,Free-to-Play,10.9,31.2,77,0.0,0,22,2025-11-16,,0
6433,PC,Occasional Spender,0.7,6.0,33,5.15,1,35,2025-11-15,,0
6434,Mobile,Free-to-Play,0.0,32.4,34,0.0,0,40,2026-04-04,,0
6435,Mobile,Free-to-Play,5.0,29.0,83,0.0,1,8,2026-04-20,,0
6436,PC,Free-to-Play,0.0,11.4,20,0.0,1,43,2025-09-08,,0
6437,Mobile,Free-to-Play,2.6,26.1,44,0.0,1,23,2026-08-27,2026-09-01,1
6438,Console,Occasional Spender,11.4,12.2,20,9.67,1,12,2026-05-29,,0
6439,Mobile,Whale,7.5,10.5,31,63.11,0,6,2025-12-22,2025-12-22,1
6440,Mobile,Occasional Spender,6.1,30.2,60,27.09,1,9,2025-10-17,,0
6441,Mobile,Occasional Spender,9.1,41.2,61,7.93,1,13,2026-03-17,,0
6442,Console,Free-to-Play,0.9,12.5,26,0.0,0,44,2025-12-11,,0
6443,Console,Free-to-Play,11.0,31.6,37,0.0,1,21,2026-06-13,,0
6444,Mobile,Free-to-Play,6.8,25.5,70,0.0,0,0,2025-09-27,,0
6445,Mobile,Free-to-Play,1.8,0.0,0,0.0,1,49,2026-01-31,,0
6446,Mobile,Free-to-Play,2.3,33.6,44,0.0,1,35,2025-12-04,,0
6447,Mobile,Occasional Spender,14.6,28.5,68,76.62,0,18,2026-06-28,,0
6448,PC,Free-to-Play,6.1,13.9,26,0.0,1,34,2026-03-04,,0
6449,Mobile,Free-to-Play,7.9,24.1,40,0.0,1,0,2025-12-09,,0
6450,PC,Free-to-Play,6.3,38.8,70,0.0,1,12,2026-04-03,,0
6451,Mobile,Occasional Spender,6.5,38.2,65,4.19,1,30,2025-09-15,,0
6452,Mobile,Occasional Spender,8.8,30.5,74,49.31,1,3,2025-11-02,,0
6453,Mobile,Free-to-Play,6.8,44.4,80,0.0,1,34,2026-07-15,,0
6454,Mobile,Occasional Spender,7.0,9.2,20,12.48,1,27,2025-10-29,,0
6455,Mobile,Occasional Spender,2.4,8.0,16,6.22,1,48,2026-04-14,,0
6456,Mobile,Free-to-Play,2.0,24.7,34,0.0,0,14,2026-01-29,,0
6457,Mobile,Occasional Spender,0.4,4.7,21,26.48,1,44,2026-04-04,,0
6458,Console,Free-to-Play,9.1,12.1,57,0.0,1,19,2025-12-18,,0
6459,Mobile,Free-to-Play,6.1,32.8,65,0.0,0,23,2026-03-28,,0
6460,Mobile,Free-to-Play,2.3,7.5,18,0.0,1,45,2026-03-16,2026-04-25,1
6461,Mobile,Free-to-Play,8.8,28.3,57,0.0,0,20,2026-01-31,,0
6462,PC,Free-to-Play,2.4,19.3,26,0.0,1,39,2026-06-13,,0
6463,Console,Free-to-Play,6.7,24.9,23,0.0,0,26,2026-03-29,2026-04-02,1
6464,PC,Free-to-Play,4.9,4.3,24,0.0,0,24,2026-08-13,,0
6465,PC,Free-to-Play,10.9,27.0,56,0.0,1,0,2026-08-10,2026-08-20,1
6466,Console,Free-to-Play,1.6,15.5,0,0.0,1,36,2026-01-05,2026-01-13,1
6467,Mobile,Free-to-Play,7.7,18.4,85,0.0,0,27,2026-05-22,,0
6468,Console,Free-to-Play,8.9,29.4,52,0.0,0,28,2025-12-30,2026-01-06,1
6469,PC,Free-to-Play,8.0,9.1,39,0.0,0,32,2025-11-27,,0
6470,Mobile,Occasional Spender,4.4,18.3,58,12.29,0,30,2026-01-01,,0
6471,Mobile,Occasional Spender,5.7,41.7,26,28.57,1,37,2026-03-31,,0
6472,Mobile,Free-to-Play,6.7,17.9,16,0.0,0,41,2026-02-07,,0
6473,Mobile,Occasional Spender,6.1,0.0,61,9.44,1,25,2025-11-19,,0
6474,Console,Free-to-Play,6.9,37.9,50,0.0,0,25,2026-04-29,,0
6475,Mobile,Whale,5.4,44.5,83,464.64,1,29,2026-04-01,,0
6476,PC,Free-to-Play,10.1,56.2,62,0.0,0,24,2026-06-04,,0
6477,Console,Free-to-Play,11.6,47.1,95,0.0,1,0,2026-06-19,,0
6478,Mobile,Free-to-Play,4.1,3.3,50,0.0,0,34,2026-08-08,,0
6479,Mobile,Free-to-Play,8.0,33.2,51,0.0,0,30,2026-08-06,,0
6480,PC,Free-to-Play,5.2,32.4,22,0.0,0,36,2026-07-08,2026-08-18,1
6481,Console,Free-to-Play,10.6,38.3,70,0.0,0,0,2025-11-24,,0
6482,Mobile,Free-to-Play,8.0,29.0,18,0.0,0,24,2026-01-14,,0
6483,Mobile,Free-to-Play,8.8,12.7,36,0.0,0,21,2026-07-30,2026-08-01,1
6484,PC,Occasional Spender,3.1,10.5,12,4.67,1,36,2025-11-24,,0
6485,Console,Free-to-Play,11.2,4.2,77,0.0,0,0,2025-12-01,,0
6486,Mobile,Occasional Spender,2.5,0.0,25,22.9,0,57,2025-10-04,,0
6487,Mobile,Free-to-Play,12.2,39.1,105,0.0,0,0,2025-09-12,,0
6488,Console,Whale,7.8,16.3,3,16.01,0,21,2026-08-01,,0
6489,Mobile,Free-to-Play,5.7,0.0,3,0.0,0,19,2026-02-21,,0
6490,Mobile,Occasional Spender,8.7,19.1,37,29.56,0,31,2025-11-07,,0
6491,PC,Occasional Spender,6.2,20.5,53,3.89,0,30,2026-06-05,2026-06-08,1
6492,Mobile,Occasional Spender,5.5,1.4,2,22.58,0,44,2026-01-25,,0
6493,Mobile,Occasional Spender,4.5,22.6,17,4.99,0,23,2026-07-29,2026-08-05,1
6494,PC,Free-to-Play,2.8,19.2,17,0.0,0,42,2026-05-14,,0
6495,PC,Occasional Spender,5.4,18.9,22,6.73,0,21,2025-09-08,,0
6496,PC,Free-to-Play,8.9,50.4,45,0.0,0,0,2025-12-10,,0
6497,Mobile,Free-to-Play,4.8,26.9,95,0.0,0,0,2026-05-28,,0
6498,PC,Whale,12.9,54.6,58,287.96,0,0,2025-09-04,,0
6499,PC,Free-to-Play,3.4,33.4,42,0.0,0,28,2026-06-19,,0
6500,Console,Free-to-Play,6.5,19.4,39,0.0,0,33,2026-04-15,,0
6501,PC,Occasional Spender,0.0,6.5,13,30.99,0,53,2026-03-22,2026-04-10,1
6502,PC,Free-to-Play,8.6,28.4,34,0.0,0,6,2026-01-14,,0
6503,Console,Free-to-Play,7.2,40.5,57,0.0,0,17,2026-05-28,,0
6504,Console,Free-to-Play,4.5,38.5,54,0.0,1,14,2026-05-28,,0
6505,Mobile,Occasional Spender,11.7,28.5,96,26.94,0,30,2025-12-30,,0
6506,Console,Occasional Spender,4.1,26.2,53,13.52,0,38,2026-06-18,,0
6507,Console,Free-to-Play,7.8,13.5,43,0.0,0,27,2026-07-11,,0
6508,Mobile,Free-to-Play,4.9,15.0,45,0.0,0,39,2026-07-08,,0
6509,Mobile,Free-to-Play,7.2,34.1,42,0.0,1,32,2026-05-04,,0
6510,PC,Free-to-Play,2.3,2.3,20,0.0,1,28,2026-08-20,2026-08-28,1
6511,Mobile,Free-to-Play,0.8,0.0,24,0.0,0,31,2026-08-19,2026-09-01,1
6512,PC,Whale,9.9,39.1,74,238.08,0,2,2025-12-10,,0
6513,PC,Free-to-Play,3.5,21.8,15,0.0,0,47,2026-02-15,2026-03-17,1
6514,Mobile,Free-to-Play,6.4,13.5,25,0.0,1,53,2026-07-09,,0
6515,Mobile,Free-to-Play,7.9,20.5,57,0.0,0,3,2026-05-30,,0
6516,Console,Free-to-Play,8.5,18.1,92,0.0,0,5,2025-12-28,,0
6517,Mobile,Free-to-Play,7.2,16.9,0,0.0,0,19,2025-11-12,,0
6518,PC,Free-to-Play,12.2,15.5,57,0.0,1,22,2025-10-18,,0
6519,Mobile,Free-to-Play,2.5,20.0,39,0.0,1,40,2026-06-13,,0
6520,Mobile,Occasional Spender,6.8,34.4,67,16.22,0,25,2025-10-26,,0
6521,PC,Free-to-Play,4.9,10.1,16,0.0,0,46,2026-03-29,2026-03-29,1
6522,Mobile,Free-to-Play,1.6,29.5,38,0.0,0,41,2026-05-14,,0
6523,PC,Occasional Spender,3.1,24.7,32,8.39,0,30,2026-02-02,,0
6524,PC,Free-to-Play,10.5,49.3,48,0.0,1,20,2026-07-17,,0
6525,Mobile,Free-to-Play,5.8,16.5,0,0.0,0,32,2026-03-15,,0
6526,Mobile,Free-to-Play,5.2,30.4,58,0.0,0,11,2026-03-23,,0
6527,PC,Free-to-Play,8.8,17.1,10,0.0,0,44,2026-01-26,,0
6528,PC,Free-to-Play,2.5,11.6,53,0.0,0,24,2026-06-26,,0
6529,PC,Free-to-Play,10.6,43.5,81,0.0,0,9,2026-08-09,,0
6530,PC,Free-to-Play,6.8,4.0,46,0.0,0,44,2026-04-17,2026-05-29,1
6531,Mobile,Free-to-Play,8.5,46.0,77,0.0,0,19,2025-09-07,,0
6532,Mobile,Free-to-Play,9.6,31.4,64,0.0,0,17,2026-02-05,,0
6533,PC,Free-to-Play,9.4,30.6,38,0.0,0,32,2026-02-13,,0
6534,PC,Free-to-Play,10.9,40.1,35,0.0,1,7,2026-01-08,,0
6535,Console,Occasional Spender,4.2,6.3,13,16.82,0,50,2026-02-27,,0
6536,Mobile,Free-to-Play,2.7,33.9,48,0.0,0,28,2026-06-13,,0
6537,PC,Free-to-Play,9.7,23.9,38,0.0,0,17,2025-09-06,,0
6538,PC,Free-to-Play,5.6,31.0,57,0.0,0,34,2026-06-10,,0
6539,Mobile,Free-to-Play,7.7,31.8,60,0.0,1,25,2026-01-10,,0
6540,PC,Free-to-Play,7.2,40.6,77,0.0,0,0,2025-10-19,,0
6541,PC,Free-to-Play,7.4,27.2,70,0.0,0,18,2026-01-03,,0
6542,Mobile,Free-to-Play,5.5,23.7,39,0.0,0,12,2025-09-21,,0
6543,Mobile,Free-to-Play,0.2,3.0,0,0.0,1,46,2026-06-28,,0
6544,Mobile,Occasional Spender,0.5,18.5,44,37.19,1,48,2026-01-09,,0
6545,Console,Free-to-Play,5.7,17.7,24,0.0,0,58,2026-07-29,2026-08-19,1
6546,Mobile,Occasional Spender,4.0,24.5,39,10.57,0,23,2026-02-09,2026-02-25,1
6547,Mobile,Free-to-Play,3.5,25.6,70,0.0,0,32,2026-06-26,2026-07-03,1
6548,Mobile,Free-to-Play,3.4,6.7,0,0.0,1,44,2026-01-03,,0
6549,Mobile,Free-to-Play,11.8,23.5,65,0.0,0,18,2026-05-04,,0
6550,Mobile,Free-to-Play,4.7,9.5,32,0.0,1,14,2026-07-16,,0
6551,PC,Occasional Spender,5.9,6.9,49,8.31,0,34,2025-10-19,,0
6552,Mobile,Free-to-Play,10.8,21.4,15,0.0,1,24,2025-10-08,2025-10-09,1
6553,Mobile,Free-to-Play,8.5,32.5,38,0.0,0,27,2026-06-30,,0
6554,Mobile,Free-to-Play,7.1,18.4,51,0.0,1,16,2026-06-16,,0
6555,Mobile,Free-to-Play,0.4,3.5,11,0.0,0,60,2026-08-18,2026-09-01,1
6556,Mobile,Occasional Spender,3.5,5.2,35,13.16,1,42,2025-12-30,,0
6557,PC,Free-to-Play,0.0,18.3,29,0.0,0,33,2025-10-09,2025-11-10,1
6558,PC,Occasional Spender,1.9,3.6,9,38.04,1,24,2026-06-11,,0
6559,PC,Occasional Spender,12.9,37.6,74,22.61,0,17,2026-03-20,,0
6560,Mobile,Free-to-Play,7.7,15.8,14,0.0,0,38,2025-12-17,,0
6561,Console,Free-to-Play,6.2,19.8,35,0.0,1,25,2026-03-23,2026-03-30,1
6562,PC,Free-to-Play,2.3,29.1,57,0.0,1,25,2025-11-29,,0
6563,Mobile,Free-to-Play,2.6,21.8,25,0.0,1,32,2025-11-29,,0
6564,Mobile,Free-to-Play,2.5,23.6,40,0.0,0,34,2025-12-04,,0
6565,PC,Occasional Spender,6.4,25.2,38,22.26,0,15,2025-12-14,2025-12-20,1
6566,Mobile,Whale,3.6,42.6,36,682.1,1,31,2026-03-28,,0
6567,Mobile,Free-to-Play,7.6,31.2,65,0.0,0,23,2026-04-10,,0
6568,PC,Occasional Spender,8.8,0.0,17,37.63,0,37,2026-01-22,,0
6569,Mobile,Whale,7.4,30.2,29,82.27,0,16,2026-07-23,,0
6570,Console,Free-to-Play,5.5,22.6,49,0.0,0,17,2026-01-25,2026-01-29,1
6571,Mobile,Occasional Spender,1.0,13.6,25,69.19,0,36,2026-08-20,,0
6572,Mobile,Free-to-Play,0.0,1.8,0,0.0,0,54,2025-12-12,2026-03-05,1
6573,Mobile,Free-to-Play,0.0,0.0,33,0.0,0,47,2026-01-23,2026-01-24,1
6574,Mobile,Free-to-Play,4.0,11.2,48,0.0,1,21,2026-03-02,,0
6575,Console,Free-to-Play,2.6,25.4,0,0.0,0,36,2026-05-13,2026-06-13,1
6576,Console,Occasional Spender,7.9,20.0,8,4.16,0,14,2026-02-27,,0
6577,Console,Free-to-Play,2.8,29.4,49,0.0,0,28,2026-01-12,,0
6578,PC,Occasional Spender,10.0,20.3,52,26.6,1,10,2025-12-25,,0
6579,Mobile,Free-to-Play,8.0,5.9,10,0.0,0,42,2025-09-29,2025-10-03,1
6580,Mobile,Free-to-Play,9.0,22.3,37,0.0,1,28,2026-06-30,,0
